question_id,is_correct,op,out_degree
gsm-hard-b2-51,True,arithmetic,1
gsm-hard-b2-51,True,conclude,0
gsm-hard-b2-52,True,extract_fact,1
gsm-hard-b2-52,True,extract_fact,1
gsm-hard-b2-52,True,extract_fact,2
gsm-hard-b2-52,True,arithmetic,2
gsm-hard-b2-52,True,other,1
gsm-hard-b2-52,True,arithmetic,0
gsm-hard-b2-52,True,arithmetic,1
gsm-hard-b2-52,True,conclude,0
gsm-hard-b2-53,True,extract_fact,1
gsm-hard-b2-53,True,extract_fact,1
gsm-hard-b2-53,True,extract_fact,1
gsm-hard-b2-53,True,arithmetic,1
gsm-hard-b2-53,True,arithmetic,1
gsm-hard-b2-53,True,arithmetic,1
gsm-hard-b2-53,True,conclude,0
gsm-hard-b2-54,True,extract_fact,2
gsm-hard-b2-54,True,extract_fact,1
gsm-hard-b2-54,True,arithmetic,1
gsm-hard-b2-54,True,arithmetic,1
gsm-hard-b2-54,True,conclude,0
gsm-hard-b2-55,True,extract_fact,2
gsm-hard-b2-55,True,extract_fact,1
gsm-hard-b2-55,True,extract_fact,1
gsm-hard-b2-55,True,substitute,1
gsm-hard-b2-55,True,arithmetic,1
gsm-hard-b2-55,True,arithmetic,1
gsm-hard-b2-55,True,conclude,0
gsm-hard-b2-56,True,extract_fact,4
gsm-hard-b2-56,True,extract_fact,3
gsm-hard-b2-56,True,arithmetic,1
gsm-hard-b2-56,True,arithmetic,1
gsm-hard-b2-56,True,arithmetic,1
gsm-hard-b2-56,True,arithmetic,1
gsm-hard-b2-56,True,verify,1
gsm-hard-b2-56,True,conclude,0
gsm-hard-b2-57,True,extract_fact,2
gsm-hard-b2-57,True,arithmetic,1
gsm-hard-b2-57,True,arithmetic,1
gsm-hard-b2-57,True,arithmetic,1
gsm-hard-b2-57,True,conclude,0
gsm-hard-b2-58,True,extract_fact,2
gsm-hard-b2-58,True,extract_fact,1
gsm-hard-b2-58,True,arithmetic,1
gsm-hard-b2-58,True,arithmetic,1
gsm-hard-b2-58,True,conclude,0
gsm-hard-b2-59,True,extract_fact,2
gsm-hard-b2-59,True,extract_fact,1
gsm-hard-b2-59,True,arithmetic,1
gsm-hard-b2-59,True,arithmetic,2
gsm-hard-b2-59,True,arithmetic,1
gsm-hard-b2-59,True,arithmetic,1
gsm-hard-b2-59,True,conclude,0
gsm-hard-b2-60,True,extract_fact,1
gsm-hard-b2-60,True,extract_fact,1
gsm-hard-b2-60,True,extract_fact,2
gsm-hard-b2-60,True,arithmetic,1
gsm-hard-b2-60,True,arithmetic,1
gsm-hard-b2-60,True,arithmetic,1
gsm-hard-b2-60,True,conclude,0
gsm-hard-b2-61,True,extract_fact,1
gsm-hard-b2-61,True,extract_fact,1
gsm-hard-b2-61,True,arithmetic,1
gsm-hard-b2-61,True,arithmetic,1
gsm-hard-b2-61,True,conclude,0
gsm-hard-b2-62,True,extract_fact,2
gsm-hard-b2-62,True,extract_fact,1
gsm-hard-b2-62,True,extract_fact,1
gsm-hard-b2-62,True,arithmetic,2
gsm-hard-b2-62,True,arithmetic,2
gsm-hard-b2-62,True,verify,1
gsm-hard-b2-62,True,conclude,0
gsm-hard-b2-63,False,extract_fact,1
gsm-hard-b2-63,False,extract_fact,1
gsm-hard-b2-63,False,arithmetic,1
gsm-hard-b2-63,False,arithmetic,1
gsm-hard-b2-63,False,arithmetic,2
gsm-hard-b2-63,False,arithmetic,1
gsm-hard-b2-63,False,arithmetic,1
gsm-hard-b2-63,False,arithmetic,1
gsm-hard-b2-63,False,conclude,0
gsm-hard-b2-64,True,extract_fact,2
gsm-hard-b2-64,True,extract_fact,1
gsm-hard-b2-64,True,extract_fact,1
gsm-hard-b2-64,True,extract_fact,1
gsm-hard-b2-64,True,arithmetic,1
gsm-hard-b2-64,True,arithmetic,1
gsm-hard-b2-64,True,arithmetic,1
gsm-hard-b2-64,True,arithmetic,1
gsm-hard-b2-64,True,conclude,0
gsm-hard-b2-65,True,extract_fact,2
gsm-hard-b2-65,True,other,2
gsm-hard-b2-65,True,substitute,1
gsm-hard-b2-65,True,arithmetic,2
gsm-hard-b2-65,True,arithmetic,2
gsm-hard-b2-65,True,arithmetic,2
gsm-hard-b2-65,True,verify,1
gsm-hard-b2-65,True,conclude,0
gsm-hard-b2-66,True,extract_fact,1
gsm-hard-b2-66,True,arithmetic,1
gsm-hard-b2-66,True,arithmetic,1
gsm-hard-b2-66,True,conclude,0
gsm-hard-b2-67,True,extract_fact,1
gsm-hard-b2-67,True,arithmetic,1
gsm-hard-b2-67,True,arithmetic,1
gsm-hard-b2-67,True,conclude,0
gsm-hard-b2-68,False,extract_fact,2
gsm-hard-b2-68,False,extract_fact,1
gsm-hard-b2-68,False,extract_fact,1
gsm-hard-b2-68,False,substitute,1
gsm-hard-b2-68,False,arithmetic,1
gsm-hard-b2-68,False,arithmetic,0
gsm-hard-b2-68,False,arithmetic,1
gsm-hard-b2-68,False,arithmetic,1
gsm-hard-b2-68,False,conclude,0
gsm-hard-b2-69,True,extract_fact,2
gsm-hard-b2-69,True,arithmetic,1
gsm-hard-b2-69,True,arithmetic,1
gsm-hard-b2-69,True,extract_fact,1
gsm-hard-b2-69,True,arithmetic,1
gsm-hard-b2-69,True,conclude,0
gsm-hard-b2-70,True,extract_fact,3
gsm-hard-b2-70,True,extract_fact,1
gsm-hard-b2-70,True,arithmetic,3
gsm-hard-b2-70,True,arithmetic,1
gsm-hard-b2-70,True,arithmetic,1
gsm-hard-b2-70,True,arithmetic,2
gsm-hard-b2-70,True,verify,1
gsm-hard-b2-70,True,conclude,0
gsm-hard-b2-71,True,extract_fact,1
gsm-hard-b2-71,True,extract_fact,1
gsm-hard-b2-71,True,extract_fact,1
gsm-hard-b2-71,True,arithmetic,1
gsm-hard-b2-71,True,substitute,1
gsm-hard-b2-71,True,arithmetic,1
gsm-hard-b2-71,True,conclude,0
gsm-hard-b2-72,True,extract_fact,1
gsm-hard-b2-72,True,other,1
gsm-hard-b2-72,True,substitute,1
gsm-hard-b2-72,True,arithmetic,1
gsm-hard-b2-72,True,arithmetic,1
gsm-hard-b2-72,True,conclude,0
gsm-hard-b2-73,True,extract_fact,1
gsm-hard-b2-73,True,extract_fact,2
gsm-hard-b2-73,True,arithmetic,1
gsm-hard-b2-73,True,extract_fact,1
gsm-hard-b2-73,True,arithmetic,1
gsm-hard-b2-73,True,arithmetic,1
gsm-hard-b2-73,True,conclude,0
gsm-hard-b2-74,False,extract_fact,1
gsm-hard-b2-74,False,extract_fact,1
gsm-hard-b2-74,False,arithmetic,1
gsm-hard-b2-74,False,other,1
gsm-hard-b2-74,False,extract_fact,2
gsm-hard-b2-74,False,extract_fact,1
gsm-hard-b2-74,False,arithmetic,1
gsm-hard-b2-74,False,arithmetic,1
gsm-hard-b2-74,False,conclude,0
gsm-hard-b2-75,True,extract_fact,1
gsm-hard-b2-75,True,extract_fact,1
gsm-hard-b2-75,True,extract_fact,1
gsm-hard-b2-75,True,extract_fact,3
gsm-hard-b2-75,True,arithmetic,1
gsm-hard-b2-75,True,arithmetic,1
gsm-hard-b2-75,True,arithmetic,1
gsm-hard-b2-75,True,arithmetic,1
gsm-hard-b2-75,True,conclude,0
gsm-hard-b2-76,True,extract_fact,2
gsm-hard-b2-76,True,arithmetic,1
gsm-hard-b2-76,True,extract_fact,1
gsm-hard-b2-76,True,arithmetic,1
gsm-hard-b2-76,True,arithmetic,1
gsm-hard-b2-76,True,extract_fact,1
gsm-hard-b2-76,True,arithmetic,1
gsm-hard-b2-76,True,conclude,0
gsm-hard-b2-77,True,extract_fact,1
gsm-hard-b2-77,True,extract_fact,1
gsm-hard-b2-77,True,extract_fact,1
gsm-hard-b2-77,True,arithmetic,1
gsm-hard-b2-77,True,arithmetic,1
gsm-hard-b2-77,True,arithmetic,1
gsm-hard-b2-77,True,conclude,0
gsm-hard-b2-78,True,extract_fact,1
gsm-hard-b2-78,True,arithmetic,1
gsm-hard-b2-78,True,arithmetic,1
gsm-hard-b2-78,True,extract_fact,2
gsm-hard-b2-78,True,arithmetic,1
gsm-hard-b2-78,True,arithmetic,1
gsm-hard-b2-78,True,conclude,0
gsm-hard-b2-79,False,arithmetic,1
gsm-hard-b2-79,False,arithmetic,1
gsm-hard-b2-79,False,arithmetic,1
gsm-hard-b2-79,False,arithmetic,1
gsm-hard-b2-79,False,extract_fact,1
gsm-hard-b2-79,False,arithmetic,1
gsm-hard-b2-79,False,conclude,0
gsm-hard-b2-80,True,extract_fact,5
gsm-hard-b2-80,True,extract_fact,3
gsm-hard-b2-80,True,arithmetic,1
gsm-hard-b2-80,True,arithmetic,2
gsm-hard-b2-80,True,arithmetic,2
gsm-hard-b2-80,True,arithmetic,2
gsm-hard-b2-80,True,arithmetic,1
gsm-hard-b2-80,True,arithmetic,1
gsm-hard-b2-80,True,verify,1
gsm-hard-b2-80,True,conclude,0
gsm-hard-b2-81,False,extract_fact,1
gsm-hard-b2-81,False,extract_fact,1
gsm-hard-b2-81,False,extract_fact,1
gsm-hard-b2-81,False,extract_fact,1
gsm-hard-b2-81,False,extract_fact,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,2
gsm-hard-b2-81,False,verify,0
gsm-hard-b2-81,False,arithmetic,7
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,arithmetic,1
gsm-hard-b2-81,False,conclude,0
gsm-hard-b2-82,True,extract_fact,1
gsm-hard-b2-82,True,extract_fact,1
gsm-hard-b2-82,True,extract_fact,1
gsm-hard-b2-82,True,extract_fact,1
gsm-hard-b2-82,True,arithmetic,1
gsm-hard-b2-82,True,arithmetic,1
gsm-hard-b2-82,True,arithmetic,1
gsm-hard-b2-82,True,conclude,0
gsm-hard-b2-83,True,extract_fact,1
gsm-hard-b2-83,True,extract_fact,1
gsm-hard-b2-83,True,arithmetic,1
gsm-hard-b2-83,True,arithmetic,1
gsm-hard-b2-83,True,extract_fact,1
gsm-hard-b2-83,True,arithmetic,2
gsm-hard-b2-83,True,verify,0
gsm-hard-b2-83,True,conclude,0
gsm-hard-b2-84,True,extract_fact,3
gsm-hard-b2-84,True,extract_fact,1
gsm-hard-b2-84,True,arithmetic,1
gsm-hard-b2-84,True,arithmetic,1
gsm-hard-b2-84,True,arithmetic,2
gsm-hard-b2-84,True,extract_fact,1
gsm-hard-b2-84,True,arithmetic,1
gsm-hard-b2-84,True,arithmetic,1
gsm-hard-b2-84,True,conclude,0
gsm-hard-b2-85,False,extract_fact,1
gsm-hard-b2-85,False,extract_fact,1
gsm-hard-b2-85,False,arithmetic,1
gsm-hard-b2-85,False,arithmetic,1
gsm-hard-b2-85,False,arithmetic,2
gsm-hard-b2-85,False,verify,1
gsm-hard-b2-85,False,conclude,0
gsm-hard-b2-86,True,extract_fact,1
gsm-hard-b2-86,True,extract_fact,2
gsm-hard-b2-86,True,arithmetic,1
gsm-hard-b2-86,True,arithmetic,1
gsm-hard-b2-86,True,arithmetic,1
gsm-hard-b2-86,True,arithmetic,1
gsm-hard-b2-86,True,arithmetic,2
gsm-hard-b2-86,True,verify,1
gsm-hard-b2-86,True,conclude,0
gsm-hard-b2-87,True,extract_fact,1
gsm-hard-b2-87,True,extract_fact,1
gsm-hard-b2-87,True,extract_fact,1
gsm-hard-b2-87,True,arithmetic,1
gsm-hard-b2-87,True,arithmetic,1
gsm-hard-b2-87,True,arithmetic,1
gsm-hard-b2-87,True,conclude,0
gsm-hard-b2-88,True,extract_fact,1
gsm-hard-b2-88,True,arithmetic,2
gsm-hard-b2-88,True,arithmetic,1
gsm-hard-b2-88,True,arithmetic,1
gsm-hard-b2-88,True,conclude,0
gsm-hard-b2-89,True,extract_fact,1
gsm-hard-b2-89,True,extract_fact,1
gsm-hard-b2-89,True,extract_fact,1
gsm-hard-b2-89,True,arithmetic,1
gsm-hard-b2-89,True,arithmetic,1
gsm-hard-b2-89,True,arithmetic,1
gsm-hard-b2-89,True,arithmetic,1
gsm-hard-b2-89,True,arithmetic,1
gsm-hard-b2-89,True,conclude,0
gsm-hard-b2-90,True,extract_fact,3
gsm-hard-b2-90,True,extract_fact,2
gsm-hard-b2-90,True,arithmetic,1
gsm-hard-b2-90,True,arithmetic,1
gsm-hard-b2-90,True,arithmetic,2
gsm-hard-b2-90,True,verify,0
gsm-hard-b2-90,True,conclude,0
gsm-hard-b2-91,True,extract_fact,1
gsm-hard-b2-91,True,arithmetic,1
gsm-hard-b2-91,True,arithmetic,1
gsm-hard-b2-91,True,arithmetic,1
gsm-hard-b2-91,True,arithmetic,2
gsm-hard-b2-91,True,arithmetic,1
gsm-hard-b2-91,True,arithmetic,1
gsm-hard-b2-91,True,conclude,0
gsm-hard-b2-92,True,extract_fact,2
gsm-hard-b2-92,True,extract_fact,3
gsm-hard-b2-92,True,extract_fact,2
gsm-hard-b2-92,True,extract_fact,1
gsm-hard-b2-92,True,arithmetic,1
gsm-hard-b2-92,True,arithmetic,1
gsm-hard-b2-92,True,arithmetic,1
gsm-hard-b2-92,True,arithmetic,2
gsm-hard-b2-92,True,verify,1
gsm-hard-b2-92,True,conclude,0
gsm-hard-b2-93,True,extract_fact,1
gsm-hard-b2-93,True,extract_fact,1
gsm-hard-b2-93,True,extract_fact,1
gsm-hard-b2-93,True,extract_fact,1
gsm-hard-b2-93,True,arithmetic,2
gsm-hard-b2-93,True,arithmetic,1
gsm-hard-b2-93,True,arithmetic,1
gsm-hard-b2-93,True,arithmetic,1
gsm-hard-b2-93,True,conclude,0
gsm-hard-b2-94,False,extract_fact,1
gsm-hard-b2-94,False,arithmetic,1
gsm-hard-b2-94,False,extract_fact,2
gsm-hard-b2-94,False,extract_fact,1
gsm-hard-b2-94,False,other,1
gsm-hard-b2-94,False,arithmetic,1
gsm-hard-b2-94,False,conclude,0
gsm-hard-b2-95,True,extract_fact,2
gsm-hard-b2-95,True,extract_fact,1
gsm-hard-b2-95,True,extract_fact,1
gsm-hard-b2-95,True,arithmetic,1
gsm-hard-b2-95,True,arithmetic,1
gsm-hard-b2-95,True,arithmetic,1
gsm-hard-b2-95,True,conclude,0
gsm-hard-b2-96,False,extract_fact,2
gsm-hard-b2-96,False,extract_fact,1
gsm-hard-b2-96,False,extract_fact,1
gsm-hard-b2-96,False,arithmetic,2
gsm-hard-b2-96,False,other,1
gsm-hard-b2-96,False,substitute,1
gsm-hard-b2-96,False,arithmetic,1
gsm-hard-b2-96,False,arithmetic,2
gsm-hard-b2-96,False,verify,1
gsm-hard-b2-96,False,verify,1
gsm-hard-b2-96,False,conclude,0
gsm-hard-b2-97,True,extract_fact,3
gsm-hard-b2-97,True,extract_fact,1
gsm-hard-b2-97,True,extract_fact,1
gsm-hard-b2-97,True,arithmetic,1
gsm-hard-b2-97,True,arithmetic,1
gsm-hard-b2-97,True,arithmetic,1
gsm-hard-b2-97,True,arithmetic,1
gsm-hard-b2-97,True,conclude,0
gsm-hard-b2-98,True,extract_fact,2
gsm-hard-b2-98,True,extract_fact,1
gsm-hard-b2-98,True,arithmetic,1
gsm-hard-b2-98,True,arithmetic,1
gsm-hard-b2-98,True,arithmetic,1
gsm-hard-b2-98,True,conclude,0
gsm-hard-b2-99,True,extract_fact,1
gsm-hard-b2-99,True,extract_fact,1
gsm-hard-b2-99,True,extract_fact,1
gsm-hard-b2-99,True,arithmetic,1
gsm-hard-b2-99,True,arithmetic,1
gsm-hard-b2-99,True,conclude,0
gsm-hard-b2-100,True,extract_fact,2
gsm-hard-b2-100,True,arithmetic,1
gsm-hard-b2-100,True,arithmetic,1
gsm-hard-b2-100,True,extract_fact,1
gsm-hard-b2-100,True,arithmetic,1
gsm-hard-b2-100,True,conclude,0
gsm-hard-b2-101,True,extract_fact,1
gsm-hard-b2-101,True,extract_fact,1
gsm-hard-b2-101,True,arithmetic,1
gsm-hard-b2-101,True,arithmetic,1
gsm-hard-b2-101,True,conclude,0
gsm-hard-b2-102,True,extract_fact,1
gsm-hard-b2-102,True,arithmetic,1
gsm-hard-b2-102,True,arithmetic,1
gsm-hard-b2-102,True,conclude,0
gsm-hard-b2-103,True,extract_fact,2
gsm-hard-b2-103,True,extract_fact,1
gsm-hard-b2-103,True,extract_fact,1
gsm-hard-b2-103,True,arithmetic,1
gsm-hard-b2-103,True,arithmetic,1
gsm-hard-b2-103,True,arithmetic,1
gsm-hard-b2-103,True,conclude,0
gsm-hard-b2-104,False,extract_fact,1
gsm-hard-b2-104,False,extract_fact,2
gsm-hard-b2-104,False,extract_fact,1
gsm-hard-b2-104,False,arithmetic,0
gsm-hard-b2-104,False,arithmetic,2
gsm-hard-b2-104,False,other,1
gsm-hard-b2-104,False,arithmetic,1
gsm-hard-b2-104,False,arithmetic,1
gsm-hard-b2-104,False,arithmetic,1
gsm-hard-b2-104,False,conclude,0
gsm-hard-b2-105,True,extract_fact,2
gsm-hard-b2-105,True,arithmetic,2
gsm-hard-b2-105,True,arithmetic,1
gsm-hard-b2-105,True,arithmetic,1
gsm-hard-b2-105,True,arithmetic,1
gsm-hard-b2-105,True,verify,1
gsm-hard-b2-105,True,conclude,0
gsm-hard-b2-106,True,extract_fact,1
gsm-hard-b2-106,True,extract_fact,1
gsm-hard-b2-106,True,extract_fact,1
gsm-hard-b2-106,True,extract_fact,1
gsm-hard-b2-106,True,arithmetic,1
gsm-hard-b2-106,True,arithmetic,1
gsm-hard-b2-106,True,arithmetic,1
gsm-hard-b2-106,True,arithmetic,1
gsm-hard-b2-106,True,conclude,0
gsm-hard-b2-107,True,extract_fact,1
gsm-hard-b2-107,True,extract_fact,2
gsm-hard-b2-107,True,extract_fact,1
gsm-hard-b2-107,True,arithmetic,1
gsm-hard-b2-107,True,arithmetic,1
gsm-hard-b2-107,True,arithmetic,1
gsm-hard-b2-107,True,arithmetic,1
gsm-hard-b2-107,True,conclude,0
gsm-hard-b2-108,True,extract_fact,1
gsm-hard-b2-108,True,extract_fact,1
gsm-hard-b2-108,True,extract_fact,1
gsm-hard-b2-108,True,extract_fact,1
gsm-hard-b2-108,True,arithmetic,1
gsm-hard-b2-108,True,arithmetic,1
gsm-hard-b2-108,True,substitute,1
gsm-hard-b2-108,True,arithmetic,1
gsm-hard-b2-108,True,arithmetic,1
gsm-hard-b2-108,True,arithmetic,1
gsm-hard-b2-108,True,conclude,0
gsm-hard-b2-109,True,extract_fact,1
gsm-hard-b2-109,True,extract_fact,3
gsm-hard-b2-109,True,arithmetic,1
gsm-hard-b2-109,True,arithmetic,1
gsm-hard-b2-109,True,arithmetic,1
gsm-hard-b2-109,True,arithmetic,1
gsm-hard-b2-109,True,arithmetic,1
gsm-hard-b2-109,True,conclude,0
gsm-hard-b2-110,False,extract_fact,2
gsm-hard-b2-110,False,extract_fact,7
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,7
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,arithmetic,1
gsm-hard-b2-110,False,conclude,0
gsm-hard-b2-111,True,arithmetic,1
gsm-hard-b2-111,True,arithmetic,1
gsm-hard-b2-111,True,arithmetic,1
gsm-hard-b2-111,True,extract_fact,2
gsm-hard-b2-111,True,arithmetic,1
gsm-hard-b2-111,True,arithmetic,1
gsm-hard-b2-111,True,arithmetic,1
gsm-hard-b2-111,True,conclude,0
gsm-hard-b2-112,True,extract_fact,1
gsm-hard-b2-112,True,extract_fact,1
gsm-hard-b2-112,True,arithmetic,1
gsm-hard-b2-112,True,arithmetic,1
gsm-hard-b2-112,True,arithmetic,1
gsm-hard-b2-112,True,arithmetic,1
gsm-hard-b2-112,True,verify,1
gsm-hard-b2-112,True,conclude,0
gsm-hard-b2-113,False,extract_fact,1
gsm-hard-b2-113,False,extract_fact,1
gsm-hard-b2-113,False,arithmetic,1
gsm-hard-b2-113,False,arithmetic,1
gsm-hard-b2-113,False,arithmetic,1
gsm-hard-b2-113,False,arithmetic,1
gsm-hard-b2-113,False,conclude,0
gsm-hard-b2-114,True,extract_fact,1
gsm-hard-b2-114,True,extract_fact,2
gsm-hard-b2-114,True,arithmetic,1
gsm-hard-b2-114,True,arithmetic,1
gsm-hard-b2-114,True,arithmetic,1
gsm-hard-b2-114,True,arithmetic,1
gsm-hard-b2-114,True,conclude,0
gsm-hard-b2-115,True,extract_fact,1
gsm-hard-b2-115,True,extract_fact,1
gsm-hard-b2-115,True,arithmetic,1
gsm-hard-b2-115,True,arithmetic,1
gsm-hard-b2-115,True,extract_fact,1
gsm-hard-b2-115,True,arithmetic,1
gsm-hard-b2-115,True,conclude,0
gsm-hard-b2-116,True,extract_fact,1
gsm-hard-b2-116,True,extract_fact,2
gsm-hard-b2-116,True,extract_fact,1
gsm-hard-b2-116,True,arithmetic,1
gsm-hard-b2-116,True,arithmetic,1
gsm-hard-b2-116,True,arithmetic,1
gsm-hard-b2-116,True,conclude,0
gsm-hard-b2-117,True,extract_fact,3
gsm-hard-b2-117,True,arithmetic,1
gsm-hard-b2-117,True,arithmetic,1
gsm-hard-b2-117,True,arithmetic,1
gsm-hard-b2-117,True,arithmetic,1
gsm-hard-b2-117,True,arithmetic,1
gsm-hard-b2-117,True,conclude,0
gsm-hard-b2-118,True,extract_fact,2
gsm-hard-b2-118,True,extract_fact,1
gsm-hard-b2-118,True,extract_fact,1
gsm-hard-b2-118,True,arithmetic,1
gsm-hard-b2-118,True,arithmetic,1
gsm-hard-b2-118,True,arithmetic,1
gsm-hard-b2-118,True,conclude,0
gsm-hard-b2-119,True,extract_fact,2
gsm-hard-b2-119,True,extract_fact,1
gsm-hard-b2-119,True,other,1
gsm-hard-b2-119,True,other,1
gsm-hard-b2-119,True,arithmetic,1
gsm-hard-b2-119,True,substitute,1
gsm-hard-b2-119,True,arithmetic,1
gsm-hard-b2-119,True,arithmetic,1
gsm-hard-b2-119,True,arithmetic,1
gsm-hard-b2-119,True,arithmetic,2
gsm-hard-b2-119,True,verify,0
gsm-hard-b2-119,True,conclude,0
gsm-hard-b2-120,True,extract_fact,2
gsm-hard-b2-120,True,extract_fact,1
gsm-hard-b2-120,True,extract_fact,1
gsm-hard-b2-120,True,arithmetic,1
gsm-hard-b2-120,True,arithmetic,1
gsm-hard-b2-120,True,arithmetic,1
gsm-hard-b2-120,True,arithmetic,1
gsm-hard-b2-120,True,arithmetic,1
gsm-hard-b2-120,True,conclude,0
gsm-hard-b2-121,True,extract_fact,1
gsm-hard-b2-121,True,extract_fact,1
gsm-hard-b2-121,True,extract_fact,1
gsm-hard-b2-121,True,arithmetic,1
gsm-hard-b2-121,True,arithmetic,1
gsm-hard-b2-121,True,conclude,0
gsm-hard-b2-122,True,extract_fact,1
gsm-hard-b2-122,True,arithmetic,1
gsm-hard-b2-122,True,extract_fact,1
gsm-hard-b2-122,True,arithmetic,1
gsm-hard-b2-122,True,arithmetic,1
gsm-hard-b2-122,True,arithmetic,1
gsm-hard-b2-122,True,conclude,0
gsm-hard-b2-123,True,extract_fact,2
gsm-hard-b2-123,True,extract_fact,1
gsm-hard-b2-123,True,arithmetic,1
gsm-hard-b2-123,True,extract_fact,1
gsm-hard-b2-123,True,arithmetic,1
gsm-hard-b2-123,True,arithmetic,1
gsm-hard-b2-123,True,extract_fact,1
gsm-hard-b2-123,True,arithmetic,2
gsm-hard-b2-123,True,verify,0
gsm-hard-b2-123,True,conclude,0
gsm-hard-b2-124,True,extract_fact,2
gsm-hard-b2-124,True,extract_fact,2
gsm-hard-b2-124,True,extract_fact,2
gsm-hard-b2-124,True,arithmetic,1
gsm-hard-b2-124,True,arithmetic,1
gsm-hard-b2-124,True,arithmetic,1
gsm-hard-b2-124,True,arithmetic,1
gsm-hard-b2-124,True,arithmetic,1
gsm-hard-b2-124,True,conclude,0
gsm-hard-b2-125,False,extract_fact,1
gsm-hard-b2-125,False,arithmetic,1
gsm-hard-b2-125,False,extract_fact,1
gsm-hard-b2-125,False,extract_fact,1
gsm-hard-b2-125,False,arithmetic,1
gsm-hard-b2-125,False,arithmetic,1
gsm-hard-b2-125,False,arithmetic,1
gsm-hard-b2-125,False,extract_fact,1
gsm-hard-b2-125,False,arithmetic,1
gsm-hard-b2-125,False,conclude,0
gsm-hard-b2-126,True,extract_fact,1
gsm-hard-b2-126,True,extract_fact,2
gsm-hard-b2-126,True,substitute,1
gsm-hard-b2-126,True,arithmetic,1
gsm-hard-b2-126,True,arithmetic,1
gsm-hard-b2-126,True,substitute,1
gsm-hard-b2-126,True,arithmetic,1
gsm-hard-b2-126,True,arithmetic,1
gsm-hard-b2-126,True,arithmetic,1
gsm-hard-b2-126,True,conclude,0
gsm-hard-b2-127,True,extract_fact,1
gsm-hard-b2-127,True,arithmetic,1
gsm-hard-b2-127,True,extract_fact,1
gsm-hard-b2-127,True,arithmetic,1
gsm-hard-b2-127,True,arithmetic,1
gsm-hard-b2-127,True,conclude,0
gsm-hard-b2-128,True,extract_fact,1
gsm-hard-b2-128,True,extract_fact,1
gsm-hard-b2-128,True,arithmetic,1
gsm-hard-b2-128,True,arithmetic,1
gsm-hard-b2-128,True,conclude,0
gsm-hard-b2-129,True,extract_fact,1
gsm-hard-b2-129,True,arithmetic,1
gsm-hard-b2-129,True,arithmetic,1
gsm-hard-b2-129,True,conclude,0
gsm-hard-b2-130,True,extract_fact,1
gsm-hard-b2-130,True,extract_fact,1
gsm-hard-b2-130,True,extract_fact,1
gsm-hard-b2-130,True,arithmetic,1
gsm-hard-b2-130,True,arithmetic,1
gsm-hard-b2-130,True,extract_fact,1
gsm-hard-b2-130,True,arithmetic,1
gsm-hard-b2-130,True,conclude,0
gsm-hard-b2-131,True,extract_fact,1
gsm-hard-b2-131,True,extract_fact,1
gsm-hard-b2-131,True,extract_fact,2
gsm-hard-b2-131,True,arithmetic,1
gsm-hard-b2-131,True,arithmetic,1
gsm-hard-b2-131,True,arithmetic,1
gsm-hard-b2-131,True,arithmetic,1
gsm-hard-b2-131,True,conclude,0
gsm-hard-b2-132,True,extract_fact,3
gsm-hard-b2-132,True,extract_fact,0
gsm-hard-b2-132,True,arithmetic,1
gsm-hard-b2-132,True,arithmetic,1
gsm-hard-b2-132,True,arithmetic,1
gsm-hard-b2-132,True,extract_fact,1
gsm-hard-b2-132,True,arithmetic,1
gsm-hard-b2-132,True,conclude,0
gsm-hard-b2-133,True,extract_fact,1
gsm-hard-b2-133,True,extract_fact,1
gsm-hard-b2-133,True,arithmetic,1
gsm-hard-b2-133,True,arithmetic,1
gsm-hard-b2-133,True,arithmetic,1
gsm-hard-b2-133,True,arithmetic,1
gsm-hard-b2-133,True,conclude,0
gsm-hard-b2-134,True,extract_fact,1
gsm-hard-b2-134,True,extract_fact,1
gsm-hard-b2-134,True,arithmetic,1
gsm-hard-b2-134,True,arithmetic,1
gsm-hard-b2-134,True,arithmetic,1
gsm-hard-b2-134,True,conclude,0
gsm-hard-b2-135,True,extract_fact,3
gsm-hard-b2-135,True,extract_fact,3
gsm-hard-b2-135,True,extract_fact,1
gsm-hard-b2-135,True,arithmetic,1
gsm-hard-b2-135,True,arithmetic,1
gsm-hard-b2-135,True,arithmetic,1
gsm-hard-b2-135,True,arithmetic,1
gsm-hard-b2-135,True,arithmetic,1
gsm-hard-b2-135,True,conclude,0
gsm-hard-b2-136,True,extract_fact,1
